ID,Numeric,original_plaintext,plaintext,Encrypted_Numeric,Encrypted_ID,Decrypted_Numeric,Decrypted_ID,Status,plus50,Swap_Index
S115779483,1815779483,181577948,181577948,553410171,F834101712,181577948,S115779483,OK,False,-1
Z111741229,2411741229,241174122,241174122,646529577,O865295774,241174122,Z111741229,OK,False,-1
X105524773,2305524773,230552477,230552477,453143655,U231436558,230552477,X105524773,OK,False,-1
X142514008,2342514008,234251400,234251400,149008546,O190085460,234251400,X142514008,OK,False,-1
B227087961,2627087961,262708796,262708796,624254907,M842549070,262708796,B227087961,OK,False,-1
L254021217,3654021217,365402121,365402121,022689468,C126894685,365402121,L254021217,OK,False,-1
R114962858,1714962858,171496285,171496285,016849683,B168496839,171496285,R114962858,OK,False,-1
K989445096,8589445096,858944509,858944509,151507389,P115073894,858944509,K989445096,OK,False,-1
W283136282,4783136282,478313628,478313628,277108995,C271089958,478313628,W283136282,OK,False,-1
M130951217,1230951217,123095121,123095121,089053467,I190534672,123095121,M130951217,OK,False,-1
I971843170,8371843170,837184317,837184317,292361928,E223619282,837184317,I971843170,OK,False,-1
O296340551,3996340551,399634055,399634055,873181186,M931811861,399634055,O296340551,OK,False,-1
P186112079,1586112079,158611207,158611207,021831135,C118311355,158611207,P186112079,OK,False,-1
L140926172,1140926172,114092617,114092617,658591723,P885917234,114092617,L140926172,OK,False,-1
S223227561,4323227561,432322756,432322756,741771878,Z817718782,432322756,S223227561,OK,False,-1
N143037450,1343037450,134303745,134303745,742037499,Z820374990,134303745,N143037450,OK,False,-1
H180438695,0780438695,078043869,078043869,112656517,L126565177,078043869,H180438695,OK,False,-1
M913263410,8713263410,871326341,871326341,929914058,R999140585,871326341,M913263410,OK,False,-1
N206152525,3806152525,380615252,380615252,857935553,K979355530,380615252,N206152525,OK,False,-1
R290589617,4290589617,429058961,429058961,508557765,A885577658,429058961,R290589617,OK,False,-1
Q286251074,4186251074,418625107,418625107,207632694,U176326940,418625107,Q286251074,OK,False,-1
D980997557,7880997557,788099755,788099755,721739123,W817391235,788099755,D980997557,OK,False,-1
E831197448,5431197448,543119744,543119744,344848170,J248481706,543119744,E831197448,OK,False,-1
M209109472,3709109472,370910947,370910947,538598874,D885988743,370910947,M209109472,OK,False,-1
Q948315671,9148315671,914831567,914831567,897751685,O977516851,914831567,Q948315671,OK,False,-1
X206822538,4806822538,480682253,480682253,674805270,R848052703,480682253,X206822538,OK,False,-1
K849420273,6049420273,604942027,604942027,400848184,P208481842,604942027,K849420273,OK,False,-1
T179936358,1979936358,197993635,197993635,970984236,W909842369,197993635,T179936358,OK,False,-1
L212778631,3612778631,361277863,361277863,308611560,F286115600,361277863,L212778631,OK,False,-1
N158688094,1358688094,135868809,135868809,195510177,T155101773,135868809,N158688094,OK,False,-1
W270652455,4770652455,477065245,477065245,879115866,M991158661,477065245,W270652455,OK,False,-1
I894195228,5894195228,589419522,589419522,539353848,D893538480,589419522,I894195228,OK,False,-1
F154299273,0554299273,055429927,055429927,152437823,P124378231,055429927,F154299273,OK,False,-1
A227543436,2527543436,252754343,252754343,144432510,O144325102,252754343,A227543436,OK,False,-1
K126574603,1026574603,102657460,102657460,304217108,F242171084,102657460,K126574603,OK,False,-1
O920746310,8920746310,892074631,892074631,217585101,V175851016,892074631,O920746310,OK,False,-1
B143484753,0143484753,014348475,014348475,671860105,R818601056,014348475,B143484753,OK,False,-1
L880009529,6180009529,618000952,618000952,900188821,P901888212,618000952,L880009529,OK,False,-1
M255715371,3755715371,375571537,375571537,226785860,W167858601,375571537,M255715371,OK,False,-1
O148741620,1448741620,144874162,144874162,557225936,F872259360,144874162,O148741620,OK,False,-1
X265375878,4865375878,486537587,486537587,812681500,G926815004,486537587,X265375878,OK,False,-1
R202104115,4202104115,420210411,420210411,123975456,M139754563,420210411,R202104115,OK,False,-1
O177590977,1477590977,147759097,147759097,784033699,D940336990,147759097,O177590977,OK,False,-1
P153584154,1553584154,155358415,155358415,422501152,R225011524,155358415,P153584154,OK,False,-1
A217998910,2517998910,251799891,251799891,437032580,S270325805,251799891,A217998910,OK,False,-1
U948115451,9548115451,954811545,954811545,732851867,X828518679,954811545,U948115451,OK,False,-1
X950244217,9850244217,985024421,985024421,797577525,E975775255,985024421,X950244217,OK,False,-1
H846020715,5746020715,574602071,574602071,794737577,E947375772,574602071,H846020715,OK,False,-1
L166586945,1166586945,116658694,116658694,416614472,Q266144729,116658694,L166586945,OK,False,-1
H849137548,5749137548,574913754,574913754,950295616,U902956161,574913754,H849137548,OK,False,-1
N175945169,1375945169,137594516,137594516,690381253,T803812530,137594516,N175945169,OK,False,-1
Q268872440,4168872440,416887244,416887244,802144040,F921440408,416887244,Q268872440,OK,False,-1
W243790668,4743790668,474379066,474379066,699578759,T895787591,474379066,W243790668,OK,False,-1
O100464919,1400464919,140046491,140046491,472257873,W222578733,140046491,O100464919,OK,False,-1
W239754930,4739754930,473975493,473975493,163418520,Q134185203,473975493,W239754930,OK,False,-1
M901157390,8701157390,870115739,870115739,782990929,D929909297,870115739,M901157390,OK,False,-1
B887332621,5187332621,518733262,518733262,601669849,K816698494,518733262,B887332621,OK,False,-1
D122084362,0322084362,032208436,032208436,023515305,C135153053,032208436,D122084362,OK,False,-1
C217412042,2717412042,271741204,271741204,217311183,V173111831,271741204,C217412042,OK,False,-1
D867162241,5367162241,536716224,536716224,669751168,Q897511681,536716224,D867162241,OK,False,-1
N246081603,3846081603,384608160,384608160,237663443,X176634439,384608160,N246081603,OK,False,-1
U189576301,2089576301,208957630,208957630,522158442,C821584428,208957630,U189576301,OK,False,-1
R929362231,9229362231,922936223,922936223,755953502,A959535024,922936223,R929362231,OK,False,-1
Z116574531,2416574531,241657453,241657453,064216156,G142161569,241657453,Z116574531,OK,False,-1
E804455966,5404455966,540445596,540445596,039978192,D199781927,540445596,E804455966,OK,False,-1
G100598057,0600598057,060059805,060059805,051455151,F114551516,060059805,G100598057,OK,False,-1
C839368938,5239368938,523936893,523936893,109213135,K192131354,523936893,C839368938,OK,False,-1
P220932633,4020932633,402093263,402093263,247473201,Z174732015,402093263,P220932633,OK,False,-1
A111751831,0011751831,001175183,001175183,041724126,E117241267,001175183,A111751831,OK,False,-1
A143505756,0043505756,004350575,004350575,936211533,S962115335,004350575,A143505756,OK,False,-1
G917364610,8117364610,811736461,811736461,383961264,N239612643,811736461,G917364610,OK,False,-1
E287111829,2987111829,298711182,298711182,117114448,L171144486,298711182,E287111829,OK,False,-1
W102822765,2202822765,220282276,220282276,373258907,M232589079,220282276,W102822765,OK,False,-1
P238457103,4038457103,403845710,403845710,339991561,I299915611,403845710,P238457103,OK,False,-1
Q999899920,9199899920,919989992,919989992,654604092,P846040927,919989992,Q999899920,OK,False,-1
A817213843,5017213843,501721384,501721384,006597590,A165975903,501721384,A817213843,OK,False,-1
B212609213,2612609213,261260921,261260921,419143208,Q291432081,261260921,B212609213,OK,False,-1
V277955313,4677955313,467795531,467795531,453017366,U230173669,467795531,V277955313,OK,False,-1
Q299673879,4199673879,419967387,419967387,415780018,Q257800189,419967387,Q299673879,OK,False,-1
W131722283,2231722283,223172228,223172228,353307340,K233073408,223172228,W131722283,OK,False,-1
M266535094,3766535094,376653509,376653509,099940353,J199403530,376653509,M266535094,OK,False,-1
O928635083,8928635083,892863508,892863508,168828046,Q188280464,892863508,O928635083,OK,False,-1
B232245153,2632245153,263224515,263224515,253666029,A236660299,263224515,B232245153,OK,False,-1
Q142964236,1642964236,164296423,164296423,601685440,K816854401,164296423,Q142964236,OK,False,-1
V104286283,2104286283,210428628,210428628,880256674,N902566741,210428628,V104286283,OK,False,-1
L924105713,8624105713,862410571,862410571,371028622,M210286220,862410571,L924105713,OK,False,-1
U266393780,4566393780,456639378,456639378,353615987,K236159870,456639378,U266393780,OK,False,-1
O264977702,3964977702,396497770,396497770,740000347,Z800003472,396497770,O264977702,OK,False,-1
U289324309,4589324309,458932430,458932430,468516188,V285161889,458932430,U289324309,OK,False,-1
P172774954,1572774954,157277495,157277495,297841565,E278415654,157277495,P172774954,OK,False,-1
R225598106,4225598106,422559810,422559810,892995192,O929951924,422559810,R225598106,OK,False,-1
V106035720,2106035720,210603572,210603572,840187094,J901870949,210603572,V106035720,OK,False,-1
D243242642,2843242642,284324264,284324264,107080312,K170803128,284324264,D243242642,OK,False,-1
C164384937,0264384937,026438493,026438493,005029555,A150295550,026438493,C164384937,OK,False,-1
O863571100,6463571100,646357110,646357110,671927791,R819277910,646357110,O863571100,OK,False,-1
M866910508,6266910508,626691050,626691050,849982853,J999828533,626691050,M866910508,OK,False,-1
I159891890,0859891890,085989189,085989189,059724692,F197246927,085989189,I159891890,OK,False,-1
N917278310,8817278310,881727831,881727831,009057650,A190576507,881727831,N917278310,OK,False,-1
A952679363,7552679363,755267936,755267936,223598049,W135980496,755267936,A952679363,OK,False,-1
N956184955,8856184955,885618495,885618495,952713836,U927138365,885618495,N956184955,OK,False,-1
S163875450,1863875450,186387545,186387545,637140842,N871408427,186387545,S163875450,OK,False,-1
H122004840,0722004840,072200484,072200484,191410225,T114102256,072200484,H122004840,OK,False,-1
X231486817,4831486817,483148681,483148681,461082658,V210826580,483148681,X231486817,OK,False,-1
F179630501,0579630501,057963050,057963050,969362911,V993629116,057963050,F179630501,OK,False,-1
M204724433,3704724433,370472443,370472443,573335385,H833353858,370472443,M204724433,OK,False,-1
F809274793,5509274793,550927479,550927479,155824433,P158244333,550927479,F809274793,OK,False,-1
I113126203,0813126203,081312620,081312620,661421800,Q814218009,081312620,I113126203,OK,False,-1
L248739520,3648739520,364873952,364873952,342065357,J220653571,364873952,L248739520,OK,False,-1
Q839802678,6639802678,663980267,663980267,672989311,R829893113,663980267,Q839802678,OK,False,-1
K948392487,8548392487,854839248,854839248,088758152,I187581523,854839248,K948392487,OK,False,-1
J133009996,0933009996,093300999,093300999,663183366,Q831833662,093300999,J133009996,OK,False,-1
S137550035,1837550035,183755003,183755003,961669975,V916699750,183755003,S137550035,OK,False,-1
G117074375,0617074375,061707437,061707437,290642920,E206429202,061707437,G117074375,OK,False,-1
B208620197,2608620197,260862019,260862019,696417959,T864179596,260862019,B208620197,OK,False,-1
Z138582797,2438582797,243858279,243858279,123476443,M134764434,243858279,Z138582797,OK,False,-1
E262788244,2962788244,296278824,296278824,230472432,X104724322,296278824,E262788244,OK,False,-1
E123417106,0423417106,042341710,042341710,719219900,V892199000,042341710,E123417106,OK,False,-1
Q932766662,9132766662,913276666,913276666,463725847,V237258479,913276666,Q932766662,OK,False,-1
Z130228429,2430228429,243022842,243022842,298043312,E280433126,243022842,Z130228429,OK,False,-1
R202719054,4202719054,420271905,420271905,027833649,C178336494,420271905,R202719054,OK,False,-1
H134623024,0734623024,073462302,073462302,899251245,O992512457,073462302,H134623024,OK,False,-1
T963651019,9463651019,946365101,946365101,177871330,R178713304,946365101,T963651019,OK,False,-1
R205368639,4205368639,420536863,420536863,404712969,P247129694,420536863,R205368639,OK,False,-1
P965112182,9065112182,906511218,906511218,955365176,U953651768,906511218,P965112182,OK,False,-1
O201691074,3901691074,390169107,390169107,784120913,D941209134,390169107,O201691074,OK,False,-1
O160714216,1460714216,146071421,146071421,405199278,P251992785,146071421,O160714216,OK,False,-1
F102733624,0502733624,050273362,050273362,454516205,U245162052,050273362,F102733624,OK,False,-1
P951166645,9051166645,905116664,905116664,972646987,W926469873,905116664,P951166645,OK,False,-1
E125975665,0425975665,042597566,042597566,913566487,Q935664870,042597566,E125975665,OK,False,-1
V232369048,4632369048,463236904,463236904,746378852,Z863788523,463236904,V232369048,OK,False,-1
M146728993,1246728993,124672899,124672899,961704198,V917041981,124672899,M146728993,OK,False,-1
B214561841,2614561841,261456184,261456184,167251068,Q172510684,261456184,B214561841,OK,False,-1
O913991850,8913991850,891399185,891399185,454581274,U245812744,891399185,O913991850,OK,False,-1
N939297784,8839297784,883929778,883929778,533561282,D835612829,883929778,N939297784,OK,False,-1
T235083696,4435083696,443508369,443508369,685330237,S853302373,443508369,T235083696,OK,False,-1
Q222599735,4122599735,412259973,412259973,062756817,G127568179,412259973,Q222599735,OK,False,-1
I801226532,5801226532,580122653,580122653,461790089,V217900892,580122653,I801226532,OK,False,-1
W105551521,2205551521,220555152,220555152,827044275,H970442754,220555152,W105551521,OK,False,-1
F122330558,0522330558,052233055,052233055,924071800,R940718000,052233055,F122330558,OK,False,-1
W159355002,2259355002,225935500,225935500,981223536,X912235367,225935500,W159355002,OK,False,-1
L823049027,6123049027,612304902,612304902,822425205,H924252055,612304902,L823049027,OK,False,-1
Q148367115,1648367115,164836711,164836711,381779289,N217792893,164836711,Q148367115,OK,False,-1
G124170524,0624170524,062417052,062417052,021053469,C110534696,062417052,G124170524,OK,False,-1
S112811304,1812811304,181281130,181281130,320788035,H207880355,181281130,S112811304,OK,False,-1
R141891495,1741891495,174189149,174189149,404143592,P241435924,174189149,R141891495,OK,False,-1
A297122241,2597122241,259712224,259712224,090210576,J102105767,259712224,A297122241,OK,False,-1
S158727009,1858727009,185872700,185872700,442074021,T220740219,185872700,S158727009,OK,False,-1
U921437270,9521437270,952143727,952143727,733162990,X831629903,952143727,U921437270,OK,False,-1
V143543558,2143543558,214354355,214354355,936630506,S966305068,214354355,V143543558,OK,False,-1
X868776520,7368776520,736877652,736877652,276530024,C265300240,736877652,X868776520,OK,False,-1
W869632118,7269632118,726963211,726963211,534965184,D849651843,726963211,W869632118,OK,False,-1
F113409531,0513409531,051340953,051340953,510174347,B801743475,051340953,F113409531,OK,False,-1
W256837198,4756837198,475683719,475683719,998614722,Z986147228,475683719,W256837198,OK,False,-1
K944523039,8544523039,854452303,854452303,971495371,W914953717,854452303,K944523039,OK,False,-1
D160629221,0360629221,036062922,036062922,946768319,T967683197,036062922,D160629221,OK,False,-1
Z248104298,4948104298,494810429,494810429,910633508,Q906335084,494810429,Z248104298,OK,False,-1
O211780499,3911780499,391178049,391178049,774348132,C943481320,391178049,O211780499,OK,False,-1
W235847916,4735847916,473584791,473584791,772959706,C929597063,473584791,W235847916,OK,False,-1
M993578901,8793578901,879357890,879357890,503433675,A834336756,879357890,M993578901,OK,False,-1
I166567210,0866567210,086656721,086656721,026740600,C167406001,086656721,I166567210,OK,False,-1
F168430353,0568430353,056843035,056843035,715324302,V853243023,056843035,F168430353,OK,False,-1
H282627414,3282627414,328262741,328262741,952452033,U924520334,328262741,H282627414,OK,False,-1
G253798547,3153798547,315379854,315379854,130720032,N107200322,315379854,G253798547,OK,False,-1
E183886225,0483886225,048388622,048388622,072020119,H120201190,048388622,E183886225,OK,False,-1
V134630324,2134630324,213463032,213463032,162271599,Q122715997,213463032,V134630324,OK,False,-1
O173934928,1473934928,147393492,147393492,465148028,V251480286,147393492,O173934928,OK,False,-1
C115445792,0215445792,021544579,021544579,595988681,J859886817,021544579,C115445792,OK,False,-1
T160315618,1960315618,196031561,196031561,907175421,P971754212,196031561,T160315618,OK,False,-1
M224310882,3724310882,372431088,372431088,636872943,N868729435,372431088,M224310882,OK,False,-1
I155957182,0855957182,085595718,085595718,149145049,O191450498,085595718,I155957182,OK,False,-1
D811758097,5311758097,531175809,531175809,069973105,G199731055,531175809,D811758097,OK,False,-1
Z111943769,2411943769,241194376,241194376,056019693,F160196934,241194376,Z111943769,OK,False,-1
G288066610,3188066610,318806661,318806661,930835940,S908359404,318806661,G288066610,OK,False,-1
G916437392,8116437392,811643739,811643739,294060987,E240609879,811643739,G916437392,OK,False,-1
O242180992,3942180992,394218099,394218099,783198193,D931981932,394218099,O242180992,OK,False,-1
D282269383,2882269383,288226938,288226938,543779915,E837799151,288226938,D282269383,OK,False,-1
V175956650,2175956650,217595665,217595665,962980367,V929803679,217595665,V175956650,OK,False,-1
T134780032,1934780032,193478003,193478003,938937640,S989376403,193478003,T134780032,OK,False,-1
I232616868,3332616868,333261686,333261686,396216073,O262160736,333261686,I232616868,OK,False,-1
J212813698,3412813698,341281369,341281369,265240533,B252405333,341281369,J212813698,OK,False,-1
C129041980,0229041980,022904198,022904198,342102493,J221024930,022904198,C129041980,OK,False,-1
N242230511,3842230511,384223051,384223051,077621192,H176211926,384223051,N242230511,OK,False,-1
S172662578,1872662578,187266257,187266257,824414260,H944142603,187266257,S172662578,OK,False,-1
W262874438,4762874438,476287443,476287443,588458845,I884588453,476287443,W262874438,OK,False,-1
G126312575,0626312575,062631257,062631257,020272919,C102729190,062631257,G126312575,OK,False,-1
T184584320,1984584320,198458432,198458432,100766145,K107661458,198458432,T184584320,OK,False,-1
C275784338,2775784338,277578433,277578433,603777848,K837778488,277578433,C275784338,OK,False,-1
G220019540,3120019540,312001954,312001954,274278623,C242786233,312001954,G220019540,OK,False,-1
P187471193,1587471193,158747119,158747119,872687973,M926879735,158747119,P187471193,OK,False,-1
L159589267,1159589267,115958926,115958926,063894689,G138946894,115958926,L159589267,OK,False,-1
G138096602,0638096602,063809660,063809660,804626229,F946262295,063809660,G138096602,OK,False,-1
M929463720,8729463720,872946372,872946372,561629694,G816296942,872946372,M929463720,OK,False,-1
L169613903,1169613903,116961390,116961390,051928931,F119289319,116961390,L169613903,OK,False,-1
M128589041,1228589041,122858904,122858904,043372533,E133725339,122858904,M128589041,OK,False,-1
Q223172916,4123172916,412317291,412317291,457263274,U272632743,412317291,Q223172916,OK,False,-1
A926324717,7526324717,752632471,752632471,124849062,M148490625,752632471,A926324717,OK,False,-1
X927638816,9827638816,982763881,982763881,357653176,K276531767,982763881,X927638816,OK,False,-1
I163480476,0863480476,086348047,086348047,550365519,F803655196,086348047,I163480476,OK,False,-1
S250313381,4350313381,435031338,435031338,930249602,S902496024,435031338,S250313381,OK,False,-1
N172611602,1372611602,137261160,137261160,912662998,Q926629989,137261160,N172611602,OK,False,-1
X175031256,2375031256,237503125,237503125,051106608,F111066083,237503125,X175031256,OK,False,-1
S296400456,4396400456,439640045,439640045,858380777,K983807770,439640045,S296400456,OK,False,-1
M269240145,3769240145,376924014,376924014,113780290,L137802903,376924014,M269240145,OK,False,-1
F820789851,5520789851,552078985,552078985,212736633,V127366337,552078985,F820789851,OK,False,-1
C874342972,5274342972,527434297,527434297,125270815,M152708158,527434297,C874342972,OK,False,-1
J189204749,0989204749,098920474,098920474,975910079,W959100790,098920474,J189204749,OK,False,-1
O870998040,6470998040,647099804,647099804,454860732,U248607325,647099804,O870998040,OK,False,-1
U245327106,4545327106,454532710,454532710,540597851,E805978511,454532710,U245327106,OK,False,-1
D161691525,0361691525,036169152,036169152,658343484,P883434849,036169152,D161691525,OK,False,-1
S824047667,6824047667,682404766,682404766,240882100,Z108821003,682404766,S824047667,OK,False,-1
E231649883,2931649883,293164988,293164988,232044719,X120447197,293164988,E231649883,OK,False,-1
E207207139,2907207139,290720713,290720713,843180185,J931801854,290720713,E207207139,OK,False,-1
T820367301,6920367301,692036730,692036730,618220840,L882208404,692036730,T820367301,OK,False,-1
I215163555,3315163555,331516355,331516355,355813794,K258137949,331516355,I215163555,OK,False,-1
H110172888,0710172888,071017288,071017288,893421785,O934217859,071017288,H110172888,OK,False,-1
T144535334,1944535334,194453533,194453533,145611256,O156112562,194453533,T144535334,OK,False,-1
U218286434,4518286434,451828643,451828643,960204188,V902041880,451828643,U218286434,OK,False,-1
U162020622,2062020622,206202062,206202062,497045506,Z270455064,206202062,U162020622,OK,False,-1
A190829905,0090829905,009082990,009082990,484835622,X248356226,009082990,A190829905,OK,False,-1
H265385266,3265385266,326538526,326538526,924354917,R943549178,326538526,H265385266,OK,False,-1
D151693428,0351693428,035169342,035169342,285030094,D250300944,035169342,D151693428,OK,False,-1
H234747352,3234747352,323474735,323474735,411869450,Q218694503,323474735,H234747352,OK,False,-1
Z851500831,7451500831,745150083,745150083,603624962,K836249620,745150083,Z851500831,OK,False,-1
M295641216,3795641216,379564121,379564121,909106291,P991062911,379564121,M295641216,OK,False,-1
B216158566,2616158566,261615856,261615856,121548792,M115487921,261615856,B216158566,OK,False,-1
Z962404039,9962404039,996240403,996240403,544122819,E841228192,996240403,Z962404039,OK,False,-1
U254372066,4554372066,455437206,455437206,846760152,J967601526,455437206,U254372066,OK,False,-1
A905729838,7505729838,750572983,750572983,871533859,M915338590,750572983,A905729838,OK,False,-1
R287353292,4287353292,428735329,428735329,023812936,C138129362,428735329,R287353292,OK,False,-1
G835308878,5635308878,563530887,563530887,928516805,R985168057,563530887,G835308878,OK,False,-1
U119605477,2019605477,201960547,201960547,923695044,R936950447,201960547,U119605477,OK,False,-1
T233778352,4433778352,443377835,443377835,313123186,G231231865,443377835,T233778352,OK,False,-1
U145718490,2045718490,204571849,204571849,283998232,D239982320,204571849,U145718490,OK,False,-1
F230098963,3030098963,303009896,303009896,158810012,P188100120,303009896,F230098963,OK,False,-1
T115225678,1915225678,191522567,191522567,078693709,H186937099,191522567,T115225678,OK,False,-1
T184920657,1984920657,198492065,198492065,560501634,G805016349,198492065,T184920657,OK,False,-1
Z133455848,2433455848,243345584,243345584,491821080,Z218210809,243345584,Z133455848,OK,False,-1
E167944704,0467944704,046794470,046794470,338490002,I284900028,046794470,E167944704,OK,False,-1
O228906234,3928906234,392890623,392890623,493018196,Z230181969,392890623,O228906234,OK,False,-1
I137513093,0837513093,083751309,083751309,045104253,E151042539,083751309,I137513093,OK,False,-1
H153153234,0753153234,075315323,075315323,992839135,Z928391351,075315323,H153153234,OK,False,-1
Q137188206,1637188206,163718820,163718820,491534608,Z215346080,163718820,Q137188206,OK,False,-1
W981204236,9781204236,978120423,978120423,361116883,L211168837,978120423,W981204236,OK,False,-1
Q838018038,6638018038,663801803,663801803,239264533,X192645334,663801803,Q838018038,OK,False,-1
H923449885,8223449885,822344988,822344988,926964275,R969642754,822344988,H923449885,OK,False,-1
N818154040,6318154040,631815404,631815404,474464644,W244646445,631815404,N818154040,OK,False,-1
A176015650,0076015650,007601565,007601565,572489257,H824892575,007601565,A176015650,OK,False,-1
A239829914,2539829914,253982991,253982991,240627033,Z106270339,253982991,A239829914,OK,False,-1
F194257884,0594257884,059425788,059425788,516550075,B865500750,059425788,F194257884,OK,False,-1
S160729791,1860729791,186072979,186072979,556206331,F862063316,186072979,S160729791,OK,False,-1
Z198062298,2498062298,249806229,249806229,984563223,X945632232,249806229,Z198062298,OK,False,-1
D252411520,2852411520,285241152,285241152,746430571,Z864305715,285241152,D252411520,OK,False,-1
N173200729,1373200729,137320072,137320072,447708471,T277084719,137320072,N173200729,OK,False,-1
O190730424,1490730424,149073042,149073042,142610391,O126103911,149073042,O190730424,OK,False,-1
V124538028,2124538028,212453802,212453802,007469009,A174690093,212453802,V124538028,OK,False,-1
K995709592,8595709592,859570959,859570959,230984788,X109847884,859570959,K995709592,OK,False,-1
J144783083,0944783083,094478308,094478308,672189108,R821891082,094478308,J144783083,OK,False,-1
P210231110,4010231110,401023111,401023111,810159818,G901598182,401023111,P210231110,OK,False,-1
K819672269,6019672269,601967226,601967226,221764437,W117644371,601967226,K819672269,OK,False,-1
W221393576,4721393576,472139357,472139357,517778811,B877788111,472139357,W221393576,OK,False,-1
L864704814,6164704814,616470481,616470481,034863627,D148636277,616470481,L864704814,OK,False,-1
X262235251,4862235251,486223525,486223525,671613005,R816130054,486223525,X262235251,OK,False,-1
V278488268,4678488268,467848826,467848826,207534609,U175346091,467848826,V278488268,OK,False,-1
E198112054,0498112054,049811205,049811205,973381874,W933818742,049811205,E198112054,OK,False,-1
K877483299,6077483299,607748329,607748329,231157722,X111577226,607748329,K877483299,OK,False,-1
H207542412,3207542412,320754241,320754241,975592913,W955929137,320754241,H207542412,OK,False,-1
X296315777,4896315777,489631577,489631577,574152533,H841525331,489631577,X296315777,OK,False,-1
N169218731,1369218731,136921873,136921873,816282307,G962823075,136921873,N169218731,OK,False,-1
A969512560,7569512560,756951256,756951256,480951860,X209518602,756951256,A969512560,OK,False,-1
G950639303,8150639303,815063930,815063930,219156847,V191568472,815063930,G950639303,OK,False,-1
V284251857,4684251857,468425185,468425185,553483581,F834835811,468425185,V284251857,OK,False,-1
H230688021,3230688021,323068802,323068802,190111964,T101119649,323068802,H230688021,OK,False,-1
W221010732,4721010732,472101073,472101073,606331633,K863316338,472101073,W221010732,OK,False,-1
A102670592,0002670592,000267059,000267059,609746106,K897461066,000267059,A102670592,OK,False,-1
E986259459,7986259459,798625945,798625945,492183124,Z221831241,798625945,E986259459,OK,False,-1
U254657082,4554657082,455465708,455465708,198070442,T180704424,455465708,U254657082,OK,False,-1
Q268600471,4168600471,416860047,416860047,819336120,G993361206,416860047,Q268600471,OK,False,-1
I135435738,0835435738,083543573,083543573,645241794,O852417944,083543573,I135435738,OK,False,-1
B147983426,0147983426,014798342,014798342,987625855,X976258551,014798342,B147983426,OK,False,-1
A970061734,7570061734,757006173,757006173,769760821,B997608214,757006173,A970061734,OK,False,-1
S115270092,1815270092,181527009,181527009,588419750,I884197505,181527009,S115270092,OK,False,-1
H214786755,3214786755,321478675,321478675,894414683,O944146830,321478675,H214786755,OK,False,-1
I938925226,8338925226,833892522,833892522,157759633,P177596334,833892522,I938925226,OK,False,-1
I280853859,3380853859,338085385,338085385,507518445,A875184454,338085385,I280853859,OK,False,-1
X103649731,2303649731,230364973,230364973,077395658,H173956580,230364973,X103649731,OK,False,-1
A287976148,2587976148,258797614,258797614,502836367,A828363676,258797614,A287976148,OK,False,-1
B251885926,2651885926,265188592,265188592,582966965,I829669651,265188592,B251885926,OK,False,-1
P110644697,1510644697,151064469,151064469,760096331,B900963313,151064469,P110644697,OK,False,-1
J850654408,5950654408,595065440,595065440,634664586,N846645869,595065440,J850654408,OK,False,-1
R133504465,1733504465,173350446,173350446,800319828,F903198287,173350446,R133504465,OK,False,-1
G115171504,0615171504,061517150,061517150,926497039,R964970397,061517150,G115171504,OK,False,-1
J869110599,5969110599,596911059,596911059,751063890,A910638906,596911059,J869110599,OK,False,-1
A912785239,7512785239,751278523,751278523,268683718,B286837189,751278523,A912785239,OK,False,-1
D164526767,0364526767,036452676,036452676,763094253,B930942537,036452676,D164526767,OK,False,-1
L925282808,8625282808,862528280,862528280,608491629,K884916294,862528280,L925282808,OK,False,-1
I170954034,0870954034,087095403,087095403,547317714,E873177142,087095403,I170954034,OK,False,-1
Z104968961,2404968961,240496896,240496896,290991245,E209912455,240496896,Z104968961,OK,False,-1
Q117546453,1617546453,161754645,161754645,875411430,M954114301,161754645,Q117546453,OK,False,-1
E192838282,0492838282,049283828,049283828,522870854,C828708542,049283828,E192838282,OK,False,-1
H207004604,3207004604,320700460,320700460,355786273,K257862738,320700460,H207004604,OK,False,-1
R868668887,6768668887,676866888,676866888,270931655,C209316559,676866888,R868668887,OK,False,-1
Z270313507,4970313507,497031350,497031350,210050931,V100509310,497031350,Z270313507,OK,False,-1
N180806455,1380806455,138080645,138080645,866930980,L969309802,138080645,N180806455,OK,False,-1
D248964545,2848964545,284896454,284896454,009127615,A191276159,284896454,D248964545,OK,False,-1
L151239420,1151239420,115123942,115123942,751927029,A919270295,115123942,L151239420,OK,False,-1
G151091909,0651091909,065109190,065109190,597924434,J879244342,065109190,G151091909,OK,False,-1
S158274594,1858274594,185827459,185827459,550778557,F807785579,185827459,S158274594,OK,False,-1
S119983714,1819983714,181998371,181998371,729909467,W899094671,181998371,S119983714,OK,False,-1
B267399360,2667399360,266739936,266739936,840832240,J908322400,266739936,B267399360,OK,False,-1
F130745705,0530745705,053074570,053074570,159611179,P196111799,053074570,F130745705,OK,False,-1
X828677084,7328677084,732867708,732867708,048473439,E184734391,732867708,X828677084,OK,False,-1
X257815416,4857815416,485781541,485781541,140510952,O105109520,485781541,X257815416,OK,False,-1
E115126267,0415126267,041512626,041512626,033465783,D134657839,041512626,E115126267,OK,False,-1
Z827918865,7427918865,742791886,742791886,615358133,L853581332,742791886,Z827918865,OK,False,-1
