ID,Numeric,plaintext,original_plaintext,Encrypted_Numeric,Encrypted_ID,Decrypted_Numeric,Decrypted_ID,Status,plus50,Swap_Index
J206695013,3406695013,340669501,340669501,086570221,I165702215,340669501,J206695013,SWAPPED,False,607
Q158932580,1658932580,665893258,165893258,464121847,V241218474,665893258,Q158932580,FIXED_50,True,-1
O214723432,3914723432,891472343,391472343,149207983,O192079835,891472343,O214723432,FIXED_50,True,-1
M204287051,3704287051,370428705,370428705,106277932,K162779328,370428705,M204287051,OK,False,-1
E123388600,0423388600,042338860,042338860,229340487,W193404875,042338860,E123388600,OK,False,-1
B102659316,0102659316,510265931,010265931,115792360,L157923609,510265931,B102659316,FIXED_50,True,-1
I172484615,0872484615,087248461,087248461,097941934,J179419345,087248461,I172484615,SWAPPED,False,614
F207693690,3007693690,300769369,300769369,193800087,T138000875,300769369,F207693690,SWAPPED,False,614
D841281429,5341281429,534128142,534128142,607359342,K873593427,534128142,D841281429,OK,False,-1
Q241711671,4141711671,414171167,414171167,015226967,B152269675,414171167,Q241711671,OK,False,-1
U806060182,7006060182,700606018,700606018,532930235,D829302358,700606018,U806060182,OK,False,-1
H873651486,5773651486,577365148,577365148,928111877,R981118775,577365148,H873651486,OK,False,-1
Q240286437,4140286437,414028643,414028643,106443120,K164431205,414028643,Q240286437,SWAPPED,False,619
R857162169,6757162169,675716216,675716216,972801322,W928013226,675716216,R857162169,OK,False,-1
L223115453,3623115453,362311545,362311545,315343248,G253432482,362311545,L223115453,OK,False,-1
G975825476,8175825476,817582547,817582547,693369682,T833696820,817582547,G975825476,OK,False,-1
S218938155,4318938155,931893815,431893815,404548737,P245487371,931893815,S218938155,FIXED_50,True,-1
W236065427,4736065427,473606542,473606542,319340420,G293404202,473606542,W236065427,OK,False,-1
Q936246787,9136246787,913624678,913624678,825978267,H959782673,913624678,Q936246787,OK,False,-1
Q278799850,4178799850,917879985,417879985,355665378,K256653780,917879985,Q278799850,SWAPPED,True,626
L901304085,8601304085,860130408,860130408,956645979,U966459796,860130408,L901304085,OK,False,-1
A150502774,0050502774,005050277,005050277,411388523,Q213885237,005050277,A150502774,OK,False,-1
Q946565502,9146565502,414656550,914656550,754291019,A942910197,414656550,Q946565502,FIXED_50,True,-1
C815936998,5215936998,521593699,521593699,708953993,U889539937,521593699,C815936998,OK,False,-1
C942497833,7742497833,274249783,774249783,601853095,K818530959,274249783,C942497833,FIXED_50,True,-1
M292351233,3792351233,379235123,379235123,207678215,U176782153,379235123,M292351233,SWAPPED,False,632
I841292592,5841292592,584129259,584129259,673235355,R832353557,584129259,I841292592,OK,False,-1
D296207962,2896207962,789620796,289620796,132802972,N128029729,789620796,D296207962,FIXED_50,True,-1
Z890074861,7490074861,749007486,749007486,565389398,G853893987,749007486,Z890074861,OK,False,-1
R291129553,4291129553,429112955,429112955,414419459,Q244194592,429112955,R291129553,OK,False,-1
Z995971778,9995971778,999597177,999597177,879321596,M993215963,999597177,Z995971778,SWAPPED,False,641
Q945204117,9145204117,914520411,914520411,703887029,U838870292,914520411,Q945204117,OK,False,-1
N973139310,8873139310,887313931,887313931,858320596,K983205963,887313931,N973139310,SWAPPED,False,639
H877558477,5777558477,577755847,577755847,843882552,J938825521,577755847,H877558477,OK,False,-1
E108361265,0408361265,040836126,040836126,068706502,G187065028,040836126,E108361265,OK,False,-1
Q825670935,6625670935,662567093,662567093,910738062,Q907380627,662567093,Q825670935,OK,False,-1
A936936872,7536936872,753693687,753693687,761260519,B912605193,753693687,A936936872,SWAPPED,False,643
D842592976,5342592976,034259297,534259297,526262216,C862622161,034259297,D842592976,FIXED_50,True,-1
B924459601,7624459601,762445960,762445960,882190126,N921901260,762445960,B924459601,OK,False,-1
L863705344,6163705344,116370534,616370534,557525060,F875250609,116370534,L863705344,SWAPPED,True,646
L156755214,1156755214,115675521,115675521,133952273,N139522731,115675521,L156755214,OK,False,-1
P259290804,4059290804,405929080,405929080,231647509,X116475094,405929080,P259290804,OK,False,-1
D160623176,0360623176,036062317,036062317,240848198,Z108481983,036062317,D160623176,OK,False,-1
U192906788,2092906788,209290678,209290678,144067266,O140672664,209290678,U192906788,OK,False,-1
N887155259,6387155259,638715525,638715525,996256979,Z962569795,638715525,N887155259,SWAPPED,False,651
S190499448,1890499448,689049944,189049944,353214971,K232149716,689049944,S190499448,FIXED_50,True,-1
A284985467,2584985467,258498546,258498546,028311589,C183115890,258498546,A284985467,OK,False,-1
T866889693,6966889693,696688969,696688969,652021817,P820218176,696688969,T866889693,OK,False,-1
C217498766,2717498766,771749876,271749876,035763018,D157630185,771749876,C217498766,FIXED_50,True,-1
K942068197,8542068197,354206819,854206819,650666138,P806661380,354206819,K942068197,FIXED_50,True,-1
M251997920,3751997920,875199792,375199792,261091001,B210910017,875199792,M251997920,SWAPPED,True,658
A217058448,2517058448,251705844,251705844,412040051,Q220400511,251705844,A217058448,OK,False,-1
P888432112,6588432112,158843211,658843211,705815819,U858158199,158843211,P888432112,FIXED_50,True,-1
W909190959,9709190959,470919095,970919095,775180479,C951804793,470919095,W909190959,FIXED_50,True,-1
E881324235,5481324235,048132423,548132423,923144853,R931448531,048132423,E881324235,FIXED_50,True,-1
G297355942,3197355942,319735594,319735594,450846311,U208463116,319735594,G297355942,SWAPPED,False,662
S271589492,4371589492,937158949,437158949,214961850,V149618509,937158949,S271589492,FIXED_50,True,-1
E126323192,0426323192,042632319,042632319,222865825,W128658256,042632319,E126323192,OK,False,-1
R161726702,1761726702,676172670,176172670,289544379,D295443795,676172670,R161726702,SWAPPED,True,666
I989095419,8389095419,838909541,838909541,588139592,I881395929,838909541,I989095419,OK,False,-1
P824332417,6524332417,152433241,652433241,613474723,L834747230,152433241,P824332417,FIXED_50,True,-1
G821111741,5621111741,562111174,562111174,770384977,C903849777,562111174,G821111741,OK,False,-1
Q114561645,1614561645,661456164,161456164,362881990,L228819901,661456164,Q114561645,FIXED_50,True,-1
G266422481,3166422481,816642248,316642248,328747930,H287479301,816642248,G266422481,FIXED_50,True,-1
H246979202,3246979202,324697920,324697920,043647346,E136473467,324697920,H246979202,SWAPPED,False,671
L240147655,3640147655,364014765,364014765,218469706,V184697066,364014765,L240147655,OK,False,-1
E216467438,2916467438,291646743,291646743,080090257,I100902575,291646743,E216467438,SWAPPED,False,673
L976726359,8676726359,367672635,867672635,541629559,E816295596,367672635,L976726359,SWAPPED,True,674
S813559227,6813559227,681355922,681355922,709202445,U892024454,681355922,S813559227,OK,False,-1
J187636958,0987636958,098763695,098763695,268172117,B281721177,098763695,J187636958,SWAPPED,False,676
K997966022,8597966022,359796602,859796602,638449908,N884499085,359796602,K997966022,FIXED_50,True,-1
T253963964,4453963964,945396396,445396396,035676219,D156762197,945396396,T253963964,FIXED_50,True,-1
T224685817,4424685817,942468581,442468581,112090458,L120904581,942468581,T224685817,FIXED_50,True,-1
K827455763,6027455763,602745576,602745576,639785324,N897853244,602745576,K827455763,OK,False,-1
N980104112,8880104112,388010411,888010411,807074845,F970748455,388010411,N980104112,FIXED_50,True,-1
R295251154,4295251154,429525115,429525115,383838649,N238386493,429525115,R295251154,OK,False,-1
M174626066,1274626066,127462606,127462606,061415369,G114153691,127462606,M174626066,SWAPPED,False,684
B840610719,5140610719,514061071,514061071,719076739,V890767395,514061071,B840610719,OK,False,-1
S956682398,9356682398,435668239,935668239,931787928,S917879286,435668239,S956682398,FIXED_50,True,-1
V218130509,4618130509,461813050,461813050,152691788,P126917889,461813050,V218130509,SWAPPED,False,686
X168081602,2368081602,736808160,236808160,463406075,V234060753,736808160,X168081602,SWAPPED,True,687
T967340562,9467340562,946734056,946734056,585002252,I850022526,946734056,T967340562,OK,False,-1
A838731622,5038731622,003873162,503873162,520105696,C801056969,003873162,A838731622,FIXED_50,True,-1
L181175457,1181175457,618117545,118117545,366576053,L265760538,618117545,L181175457,FIXED_50,True,-1
M952263098,8752263098,875226309,875226309,849528016,J995280162,875226309,M952263098,OK,False,-1
F292439004,3092439004,309243900,309243900,034119964,D141199646,309243900,F292439004,OK,False,-1
B905248204,7605248204,760524820,760524820,713657986,V836579864,760524820,B905248204,OK,False,-1
O995699228,8995699228,899569922,899569922,610003940,L800039407,899569922,O995699228,OK,False,-1
C847076396,5247076396,024707639,524707639,987973523,X979735233,024707639,C847076396,SWAPPED,True,695
B855656870,5155656870,515565687,515565687,761554767,B915547670,515565687,B855656870,OK,False,-1
V213191744,4613191744,461319174,461319174,281548847,D215488478,461319174,V213191744,OK,False,-1
N297021231,3897021231,889702123,389702123,378078079,M280780797,889702123,N297021231,SWAPPED,True,698
S984791786,9384791786,938479178,938479178,518693431,B886934318,938479178,S984791786,OK,False,-1
L984444777,8684444777,868444477,868444477,835741310,I957413107,868444477,L984444777,OK,False,-1
T959992141,9459992141,945999214,945999214,867347459,L973474590,945999214,T959992141,OK,False,-1
P925933965,9025933965,902593396,902593396,503547382,A835473829,902593396,P925933965,OK,False,-1
T881195656,6981195656,198119565,698119565,956904931,U969049318,198119565,T881195656,FIXED_50,True,-1
U194777721,2094777721,709477772,209477772,193165859,T131658597,709477772,U194777721,SWAPPED,True,705
V837048411,7137048411,713704841,713704841,936363368,S963633681,713704841,V837048411,SWAPPED,False,705
H124952634,0724952634,072495263,072495263,407099756,P270997568,072495263,H124952634,SWAPPED,False,706
K893073837,6093073837,609307383,609307383,516735370,B867353704,609307383,K893073837,OK,False,-1
Q226802868,4126802868,412680286,412680286,271545999,C215459994,412680286,Q226802868,OK,False,-1
H105238815,0705238815,070523881,070523881,129699504,M196995042,070523881,H105238815,SWAPPED,False,710
E162604429,0462604429,046260442,046260442,023901083,C139010835,046260442,E162604429,OK,False,-1
Z150040207,2450040207,745004020,245004020,165881644,Q158816447,745004020,Z150040207,FIXED_50,True,-1
E888181854,5488181854,548818185,548818185,549363106,E893631067,548818185,E888181854,OK,False,-1
G844190053,5644190053,564419005,564419005,758027606,A980276069,564419005,G844190053,OK,False,-1
X846613177,7346613177,234661317,734661317,968944367,V989443671,234661317,X846613177,FIXED_50,True,-1
Z857244298,7457244298,745724429,745724429,563659419,G836594190,745724429,Z857244298,OK,False,-1
T807211244,6907211244,690721124,690721124,580829913,I808299131,690721124,T807211244,SWAPPED,False,716
I222560420,3322560420,832256042,332256042,395713166,O257131661,832256042,I222560420,FIXED_50,True,-1
U841760750,7041760750,204176075,704176075,835011939,I950119393,204176075,U841760750,FIXED_50,True,-1
Z969711653,9969711653,996971165,996971165,612637215,L826372158,996971165,Z969711653,OK,False,-1
J229975167,3429975167,342997516,342997516,135263930,N152639300,342997516,J229975167,OK,False,-1
A131016431,0031016431,003101643,003101643,092605503,J126055031,003101643,A131016431,SWAPPED,False,721
L132689544,1132689544,613268954,113268954,405321841,P253218415,613268954,L132689544,FIXED_50,True,-1
F824700918,5524700918,052470091,552470091,577500169,H875001699,052470091,F824700918,FIXED_50,True,-1
B965374190,7665374190,766537419,766537419,880386868,N903868682,766537419,B965374190,SWAPPED,False,724
D238259868,2838259868,283825986,283825986,043777651,E137776510,283825986,D238259868,SWAPPED,False,725
L898844836,6198844836,119884483,619884483,641295011,O812950111,119884483,L898844836,FIXED_50,True,-1
X137958721,2337958721,733795872,233795872,295129328,E251293289,733795872,X137958721,SWAPPED,True,730
P282937296,4082937296,408293729,408293729,065582973,G155829730,408293729,P282937296,OK,False,-1
L936401800,8636401800,363640180,863640180,528692647,C886926479,363640180,L936401800,SWAPPED,True,729
F841930901,5541930901,554193090,554193090,531717650,D817176508,554193090,F841930901,OK,False,-1
A219919131,2519919131,251991913,251991913,156857894,P168578944,251991913,A219919131,OK,False,-1
C151773662,0251773662,025177366,025177366,293761714,E237617143,025177366,C151773662,OK,False,-1
G903428825,8103428825,810342882,810342882,829580538,H995805382,810342882,G903428825,OK,False,-1
H846759408,5746759408,574675940,574675940,856888220,K968882204,574675940,H846759408,OK,False,-1
U234988764,4534988764,953498876,453498876,041945572,E119455723,953498876,U234988764,SWAPPED,True,735
I993216917,8393216917,339321691,839321691,820262205,H902622053,339321691,I993216917,SWAPPED,True,736
R980256356,9280256356,428025635,928025635,812314218,G923142184,428025635,R980256356,FIXED_50,True,-1
M206523925,3706523925,370652392,370652392,319615413,G296154138,370652392,M206523925,SWAPPED,False,739
D198628001,0398628001,539862800,039862800,046157606,E161576060,539862800,D198628001,SWAPPED,True,739
L964649721,8664649721,866464972,866464972,750324784,A903247842,866464972,L964649721,OK,False,-1
S815522853,6815522853,681552285,681552285,965776713,V957767133,681552285,S815522853,OK,False,-1
Q885218951,6685218951,168521895,668521895,578519645,H885196454,168521895,Q885218951,SWAPPED,True,742
S824008875,6824008875,182400887,682400887,520192258,C801922584,182400887,S824008875,SWAPPED,True,743
K266997986,3566997986,356699798,356699798,067868810,G178688102,356699798,K266997986,OK,False,-1
K876267577,6076267577,607626757,607626757,681554685,S815546853,607626757,K876267577,OK,False,-1
J989734917,8489734917,348973491,848973491,512086422,B820864220,348973491,J989734917,FIXED_50,True,-1
E989889619,7989889619,798988961,798988961,632760251,N827602513,798988961,E989889619,OK,False,-1
N883090757,6383090757,138309075,638309075,753012141,A930121411,138309075,N883090757,FIXED_50,True,-1
R262866618,4262866618,426286661,426286661,230115446,X101154462,426286661,R262866618,OK,False,-1
R950108267,9250108267,925010826,925010826,995751691,Z957516915,925010826,R950108267,OK,False,-1
F276127509,3076127509,807612750,307612750,300058208,F200582087,807612750,F276127509,FIXED_50,True,-1
Q960443718,9160443718,916044371,916044371,920004847,R900048476,916044371,Q960443718,OK,False,-1
O234766675,3934766675,893476667,393476667,076864924,H168649247,893476667,O234766675,FIXED_50,True,-1
S873719561,6873719561,187371956,687371956,907076567,P970765677,187371956,S873719561,SWAPPED,True,754
O984663481,8984663481,398466348,898466348,895504730,O955047302,398466348,O984663481,FIXED_50,True,-1
U186797880,2086797880,208679788,208679788,183993089,S139930899,208679788,U186797880,OK,False,-1
S272087424,4372087424,437208742,437208742,120761568,M107615680,437208742,S272087424,SWAPPED,False,757
N235676534,3835676534,383567653,383567653,355588424,K255884245,383567653,N235676534,SWAPPED,False,758
Q224777657,4124777657,412477765,412477765,431921497,S219214976,412477765,Q224777657,SWAPPED,False,759
L914618445,8614618445,861461844,861461844,923735122,R937351224,861461844,L914618445,OK,False,-1
O820698951,6420698951,642069895,642069895,882849412,N928494124,642069895,O820698951,OK,False,-1
L937515081,8637515081,363751508,863751508,646774359,O867743595,363751508,L937515081,SWAPPED,True,763
E972576321,7972576321,297257632,797257632,527748889,C877488895,297257632,E972576321,FIXED_50,True,-1
C821690949,5221690949,522169094,522169094,872851308,M928513089,522169094,C821690949,OK,False,-1
N165042688,1365042688,636504268,136504268,401453493,P214534934,636504268,N165042688,FIXED_50,True,-1
I204055784,3304055784,330405578,330405578,310648445,G206484456,330405578,I204055784,OK,False,-1
B920075529,7620075529,762007552,762007552,964023880,V940238805,762007552,B920075529,OK,False,-1
M898274040,6298274040,129827404,629827404,664658188,Q846581880,129827404,M898274040,FIXED_50,True,-1
L882642728,6182642728,618264272,618264272,613420186,L834201864,618264272,L882642728,SWAPPED,False,769
M122554599,1222554599,622255459,122255459,228689018,W186890183,622255459,M122554599,FIXED_50,True,-1
L238950919,3638950919,863895091,363895091,460439025,V204390257,863895091,L238950919,FIXED_50,True,-1
K280268044,3580268044,358026804,358026804,227514934,W175149344,358026804,K280268044,SWAPPED,False,772
Q131876574,1631876574,163187657,163187657,349193555,J291935555,163187657,Q131876574,SWAPPED,False,773
N885329402,6385329402,638532940,638532940,726979164,W869791649,638532940,N885329402,OK,False,-1
W937058251,9737058251,473705825,973705825,848369421,J983694218,473705825,W937058251,FIXED_50,True,-1
I107351601,0807351601,080735160,080735160,170692242,R106922420,080735160,I107351601,OK,False,-1
N928413129,8828413129,882841312,882841312,781871275,D918712751,882841312,N928413129,OK,False,-1
L172162040,1172162040,117216204,117216204,086897053,I168970537,117216204,L172162040,OK,False,-1
V220755230,4620755230,462075523,462075523,363556581,L235565810,462075523,V220755230,OK,False,-1
N210280354,3810280354,381028035,381028035,252806549,A228065495,381028035,N210280354,OK,False,-1
W844137014,7244137014,224413701,724413701,931288824,S912888249,224413701,W844137014,FIXED_50,True,-1
I919562969,8319562969,831956296,831956296,571356283,H813562833,831956296,I919562969,OK,False,-1
R810655409,6710655409,671065540,671065540,700844438,U808444382,671065540,R810655409,OK,False,-1
A901571569,7501571569,250157156,750157156,708303988,U883039885,250157156,A901571569,FIXED_50,True,-1
A238354678,2538354678,753835467,253835467,280220457,D202204575,753835467,A238354678,FIXED_50,True,-1
B239111730,2639111730,763911173,263911173,293993766,E239937666,763911173,B239111730,SWAPPED,True,786
V932997206,9632997206,963299720,963299720,509342627,A893426277,963299720,V932997206,OK,False,-1
L865903053,6165903053,616590305,616590305,891296234,O912962346,616590305,L865903053,OK,False,-1
X246897144,4846897144,984689714,484689714,279221192,C292211923,984689714,X246897144,FIXED_50,True,-1
U206813065,4506813065,450681306,450681306,475984541,W259845414,450681306,U206813065,OK,False,-1
P801882076,6501882076,150188207,650188207,885168103,N951681039,150188207,P801882076,SWAPPED,True,791
A989477151,7589477151,758947715,758947715,917779362,Q977793625,758947715,A989477151,SWAPPED,False,792
W135062117,2235062117,723506211,223506211,439062745,S290627453,723506211,W135062117,FIXED_50,True,-1
B241361366,2641361366,264136136,264136136,304533328,F245333282,264136136,B241361366,OK,False,-1
O171342708,1471342708,147134270,147134270,012544783,B125447832,147134270,O171342708,SWAPPED,False,795
P234763011,4034763011,403476301,403476301,323801030,H238010301,403476301,P234763011,SWAPPED,False,796
Q987897292,9187897292,418789729,918789729,779279025,C992790254,418789729,Q987897292,SWAPPED,True,800
U831290910,7031290910,703129091,703129091,938338734,S983387340,703129091,U831290910,OK,False,-1
M932162447,8732162447,873216244,873216244,569767893,G897678933,873216244,M932162447,OK,False,-1
A246853635,2546853635,754685363,254685363,354657552,K246575528,754685363,A246853635,FIXED_50,True,-1
K904888551,8504888551,850488855,850488855,649788997,O897889979,850488855,K904888551,OK,False,-1
B817707976,5117707976,511770797,511770797,535394767,D853947674,511770797,B817707976,OK,False,-1
L863080931,6163080931,116308093,616308093,871963784,M919637843,116308093,L863080931,SWAPPED,True,803
V173720376,2173720376,217372037,217372037,458420228,U284202282,217372037,V173720376,SWAPPED,False,804
V923204172,9623204172,962320417,962320417,589105605,I891056055,962320417,V923204172,OK,False,-1
K172696372,1072696372,607269637,107269637,479012169,W290121693,607269637,K172696372,FIXED_50,True,-1
Z956106139,9956106139,495610613,995610613,619588095,L895880956,495610613,Z956106139,FIXED_50,True,-1
T914256531,9414256531,441425653,941425653,586395779,I863957798,441425653,T914256531,FIXED_50,True,-1
T957024015,9457024015,445702401,945702401,702911171,U829111717,445702401,T957024015,FIXED_50,True,-1
S168194861,1868194861,686819486,186819486,129373127,M193731279,686819486,S168194861,SWAPPED,True,810
B274265379,2674265379,767426537,267426537,105343024,K153430247,767426537,B274265379,SWAPPED,True,811
R256906870,4256906870,425690687,425690687,290270806,E202708060,425690687,R256906870,OK,False,-1
U226293514,4526293514,452629351,452629351,498163432,Z281634320,452629351,U226293514,OK,False,-1
E120961634,0420961634,042096163,042096163,028626897,C186268978,042096163,E120961634,OK,False,-1
R283871173,4283871173,928387117,428387117,030356500,D103565002,928387117,R283871173,FIXED_50,True,-1
F912288249,8012288249,801228824,801228824,799467556,E994675565,801228824,F912288249,OK,False,-1
F862232562,5562232562,056223256,556223256,503916053,A839160538,056223256,F862232562,FIXED_50,True,-1
R916167893,9216167893,921616789,921616789,551956238,F819562380,921616789,R916167893,SWAPPED,False,818
G236691487,3136691487,313669148,313669148,042169034,E121690349,313669148,G236691487,OK,False,-1
W961177667,9761177667,976117766,976117766,982663908,X926639088,976117766,W961177667,OK,False,-1
N932385772,8832385772,883238577,883238577,891119758,O911197587,883238577,N932385772,OK,False,-1
A993586645,7593586645,759358664,759358664,523793567,C837935673,759358664,A993586645,OK,False,-1
T966545269,9466545269,446654526,946654526,538824103,D888241032,446654526,T966545269,FIXED_50,True,-1
B110724528,0110724528,511072452,011072452,023991958,C139919584,511072452,B110724528,SWAPPED,True,825
R881329454,6781329454,178132945,678132945,770557007,C905570079,178132945,R881329454,FIXED_50,True,-1
J884289362,5984289362,098428936,598428936,704486847,U844868477,098428936,J884289362,FIXED_50,True,-1
G272747640,3172747640,817274764,317274764,474471626,W244716264,817274764,G272747640,SWAPPED,True,828
J960062021,8460062021,846006202,846006202,738083143,X880831431,846006202,J960062021,OK,False,-1
S808237036,6808237036,680823703,680823703,542570328,E825703289,680823703,S808237036,SWAPPED,False,830
X991002288,9891002288,989100228,989100228,581198847,I811988478,989100228,X991002288,SWAPPED,False,830
B170268649,0170268649,017026864,017026864,248401571,Z184015718,017026864,B170268649,OK,False,-1
P940117449,9040117449,404011744,904011744,629780237,M897802371,404011744,P940117449,SWAPPED,True,832
E977593948,7977593948,797759394,797759394,582353316,I823533161,797759394,E977593948,SWAPPED,False,833
P259534972,4059534972,405953497,405953497,476454323,W264543230,405953497,P259534972,OK,False,-1
V254277781,4654277781,965427778,465427778,271327674,C213276746,965427778,V254277781,FIXED_50,True,-1
F884662948,5584662948,558466294,558466294,971687173,W916871736,558466294,F884662948,OK,False,-1
W254460288,4754460288,475446028,475446028,490974335,Z209743359,475446028,W254460288,SWAPPED,False,839
F997844929,8097844929,309784492,809784492,942136361,T921363612,309784492,F997844929,FIXED_50,True,-1
N214367503,3814367503,381436750,381436750,449603050,T296030508,381436750,N214367503,OK,False,-1
A126217373,0026217373,002621737,002621737,206092938,U160929382,002621737,A126217373,OK,False,-1
C240760973,2740760973,274076097,274076097,202836471,U128364710,274076097,C240760973,OK,False,-1
I970721451,8370721451,837072145,837072145,560022208,G800222089,837072145,I970721451,OK,False,-1
M278914685,3778914685,377891468,377891468,081368105,I113681058,377891468,M278914685,OK,False,-1
Q215039859,4115039859,411503985,411503985,142991777,O129917775,411503985,Q215039859,OK,False,-1
I995129382,8395129382,839512938,839512938,923118481,R931184818,839512938,I995129382,OK,False,-1
H229370376,3229370376,322937037,322937037,333520735,I235207352,322937037,H229370376,OK,False,-1
H975754222,8275754222,827575422,827575422,776955401,C969554015,827575422,H975754222,SWAPPED,False,847
P957535644,9057535644,905753564,905753564,590897894,J808978946,905753564,P957535644,OK,False,-1
O823115191,6423115191,642311519,642311519,707987394,U879873940,642311519,O823115191,SWAPPED,False,849
S162990387,1862990387,186299038,186299038,112739420,L127394207,186299038,S162990387,SWAPPED,False,850
P171415858,1571415858,157141585,157141585,178553787,R185537878,157141585,P171415858,OK,False,-1
T127765972,1927765972,692776597,192776597,279116043,C291160436,692776597,T127765972,SWAPPED,True,852
G942262763,8142262763,814226276,814226276,732038279,X820382793,814226276,G942262763,OK,False,-1
G118265147,0618265147,561826514,061826514,347933702,J279337028,561826514,G118265147,FIXED_50,True,-1
W854710258,7254710258,725471025,725471025,841632657,J916326574,725471025,W854710258,SWAPPED,False,856
F902728843,8002728843,800272884,800272884,787162893,D971628932,800272884,F902728843,SWAPPED,False,856
H873088723,5773088723,077308872,577308872,588077304,I880773045,077308872,H873088723,FIXED_50,True,-1
Q953719636,9153719636,415371963,915371963,956715998,U967159982,415371963,Q953719636,FIXED_50,True,-1
G906673706,8106673706,810667370,810667370,818502072,G985020723,810667370,G906673706,OK,False,-1
E827522602,5427522602,542752260,542752260,514026293,B840262937,542752260,E827522602,OK,False,-1
F924104516,8024104516,802410451,802410451,535340273,D853402732,802410451,F924104516,SWAPPED,False,861
N969498244,8869498244,386949824,886949824,651446865,P814468651,386949824,N969498244,FIXED_50,True,-1
Z892751067,7492751067,749275106,749275106,952397960,U923979600,749275106,Z892751067,OK,False,-1
V879709713,7179709713,717970971,717970971,623958136,M839581368,717970971,V879709713,SWAPPED,False,864
S296794524,4396794524,439679452,439679452,288412762,D284127628,439679452,S296794524,OK,False,-1
B959236581,7659236581,265923658,765923658,902867370,P928673706,265923658,B959236581,FIXED_50,True,-1
G225728160,3125728160,312572816,312572816,029074447,C190744472,312572816,G225728160,OK,False,-1
W115892333,2215892333,721589233,221589233,368332370,L283323702,721589233,W115892333,FIXED_50,True,-1
Q233534259,4133534259,413353425,413353425,467289689,V272896891,413353425,Q233534259,SWAPPED,False,870
M800044249,6200044249,620004424,620004424,957322449,U973224490,620004424,M800044249,OK,False,-1
B897314920,5197314920,519731492,519731492,604706045,K847060457,519731492,B897314920,OK,False,-1
E952461301,7952461301,795246130,795246130,711530148,V815301482,795246130,E952461301,OK,False,-1
B943741964,7643741964,764374196,764374196,770981897,C909818972,764374196,B943741964,OK,False,-1
X902420952,9802420952,980242095,980242095,884081337,N940813374,980242095,X902420952,SWAPPED,False,875
D129309433,0329309433,032930943,032930943,285766384,D257663846,032930943,D129309433,OK,False,-1
Q876433842,6676433842,667643384,667643384,981101953,X911019538,667643384,Q876433842,OK,False,-1
F252955458,3052955458,305295545,305295545,271637199,C216371999,305295545,F252955458,OK,False,-1
H927360143,8227360143,822736014,822736014,580500162,I805001620,822736014,H927360143,OK,False,-1
F178288254,0578288254,557828825,057828825,387482959,N274829597,557828825,F178288254,FIXED_50,True,-1
K232756444,3532756444,853275644,353275644,038137116,D181371168,853275644,K232756444,FIXED_50,True,-1
L135916959,1135916959,613591695,113591695,268177680,B281776805,613591695,L135916959,SWAPPED,True,881
T297285721,4497285721,449728572,449728572,389455445,N294554457,449728572,T297285721,OK,False,-1
G985653197,8185653197,818565319,818565319,508369525,A883695251,818565319,G985653197,OK,False,-1
R959181913,9259181913,425918191,925918191,815691511,G956915115,425918191,R959181913,FIXED_50,True,-1
B943446848,7643446848,264344684,764344684,580859500,I808595003,264344684,B943446848,SWAPPED,True,886
I197200197,0897200197,089720019,089720019,313223363,G232233630,089720019,I197200197,OK,False,-1
G857632088,5657632088,565763208,565763208,556734212,F867342125,565763208,G857632088,OK,False,-1
D977997061,7877997061,287799706,787799706,956243610,U962436108,287799706,D977997061,FIXED_50,True,-1
F215795578,3015795578,801579557,301579557,305691017,F256910179,801579557,F215795578,SWAPPED,True,889
D140090591,0340090591,534009059,034009059,361365096,L213650963,534009059,D140090591,SWAPPED,True,891
R916046657,9216046657,421604665,921604665,580792876,I807928768,421604665,R916046657,FIXED_50,True,-1
I259350912,3359350912,335935091,335935091,277304669,C273046693,335935091,I259350912,OK,False,-1
F933713489,8033713489,303371348,803371348,628810407,M888104077,303371348,F933713489,SWAPPED,True,894
J270512454,3470512454,347051245,347051245,389532386,N295323867,347051245,J270512454,OK,False,-1
N179958939,1379958939,137995893,137995893,031168757,D111687571,137995893,N179958939,OK,False,-1
X115928096,2315928096,731592809,231592809,418744164,Q287441643,731592809,X115928096,SWAPPED,True,896
N125622148,1325622148,132562214,132562214,095102337,J151023378,132562214,N125622148,OK,False,-1
B899505652,5199505652,519950565,519950565,733905233,X839052333,519950565,B899505652,OK,False,-1
P810855694,6510855694,151085569,651085569,839647136,I996471367,151085569,P810855694,FIXED_50,True,-1
D108204880,0308204880,030820488,030820488,350416533,K204165335,030820488,D108204880,OK,False,-1
P188400545,1588400545,658840054,158840054,069668889,G196688897,658840054,P188400545,FIXED_50,True,-1
L214797894,3614797894,861479789,361479789,153974001,P139740016,861479789,L214797894,FIXED_50,True,-1
P187390460,1587390460,658739046,158739046,236274576,X162745769,658739046,P187390460,FIXED_50,True,-1
G854281052,5654281052,565428105,565428105,549344124,E893441241,565428105,G854281052,OK,False,-1
O183797348,1483797348,648379734,148379734,045941380,E159413807,648379734,O183797348,FIXED_50,True,-1
E200507592,2900507592,290050759,290050759,291652781,E216527813,290050759,E200507592,OK,False,-1
H959858476,8259858476,825985847,825985847,556005948,F860059485,825985847,H959858476,SWAPPED,False,908
V186459368,2186459368,218645936,218645936,417972680,Q279726806,218645936,V186459368,OK,False,-1
