ID,Numeric,original_plaintext,plaintext,Encrypted_Numeric,Encrypted_ID,Decrypted_Numeric,Decrypted_ID,Status,plus50,Swap_Index
A150502774,0050502774,005050277,005050277,411388523,Q213885237,005050277,A150502774,OK,False,-1
Q946565502,9146565502,914656550,914656550,400234921,P202349210,914656550,Q946565502,OK,False,-1
C815936998,5215936998,521593699,521593699,708953993,U889539937,521593699,C815936998,OK,False,-1
C942497833,7742497833,774249783,774249783,260806861,B208068615,774249783,C942497833,OK,False,-1
I841292592,5841292592,584129259,584129259,043603139,E136031398,584129259,I841292592,OK,False,-1
M292351233,3792351233,379235123,379235123,665875852,Q858758524,379235123,M292351233,OK,False,-1
D296207962,2896207962,289620796,289620796,840921080,J909210801,289620796,D296207962,OK,False,-1
Z890074861,7490074861,749007486,749007486,565389398,G853893987,749007486,Z890074861,OK,False,-1
R291129553,4291129553,429112955,429112955,414419459,Q244194592,429112955,R291129553,OK,False,-1
Q825670935,6625670935,662567093,662567093,155309898,P153098984,662567093,Q825670935,OK,False,-1
Q945204117,9145204117,914520411,914520411,703887029,U838870292,914520411,Q945204117,OK,False,-1
H877558477,5777558477,577755847,577755847,053512738,F135127387,577755847,H877558477,OK,False,-1
N973139310,8873139310,887313931,887313931,761247817,B912478178,887313931,N973139310,OK,False,-1
E108361265,0408361265,040836126,040836126,068706502,G187065028,040836126,E108361265,OK,False,-1
Z995971778,9995971778,999597177,999597177,959823448,U998234483,999597177,Z995971778,OK,False,-1
D842592976,5342592976,534259297,534259297,459453557,U294535574,534259297,D842592976,OK,False,-1
A936936872,7536936872,753693687,753693687,003148208,A131482088,753693687,A936936872,OK,False,-1
B924459601,7624459601,762445960,762445960,882190126,N921901260,762445960,B924459601,OK,False,-1
L156755214,1156755214,115675521,115675521,539435018,D894350186,115675521,L156755214,OK,False,-1
L863705344,6163705344,616370534,616370534,377188885,M271888851,616370534,L863705344,OK,False,-1
P259290804,4059290804,405929080,405929080,231647509,X116475094,405929080,P259290804,OK,False,-1
D160623176,0360623176,036062317,036062317,240848198,Z108481983,036062317,D160623176,OK,False,-1
U192906788,2092906788,209290678,209290678,144067266,O140672664,209290678,U192906788,OK,False,-1
S190499448,1890499448,189049944,189049944,684601154,S846011545,189049944,S190499448,OK,False,-1
N887155259,6387155259,638715525,638715525,617352234,L873522348,638715525,N887155259,OK,False,-1
A284985467,2584985467,258498546,258498546,028311589,C183115890,258498546,A284985467,OK,False,-1
T866889693,6966889693,696688969,696688969,652021817,P820218176,696688969,T866889693,OK,False,-1
C217498766,2717498766,271749876,271749876,920278470,R902784706,271749876,C217498766,OK,False,-1
K942068197,8542068197,854206819,854206819,355291664,K252916642,854206819,K942068197,OK,False,-1
P888432112,6588432112,658843211,658843211,179610861,R196108614,658843211,P888432112,OK,False,-1
A217058448,2517058448,251705844,251705844,412040051,Q220400511,251705844,A217058448,OK,False,-1
M251997920,3751997920,375199792,375199792,275236562,C252365620,375199792,M251997920,OK,False,-1
W909190959,9709190959,970919095,970919095,470045603,W200456032,970919095,W909190959,OK,False,-1
E881324235,5481324235,548132423,548132423,071366719,H113667197,548132423,E881324235,OK,False,-1
S271589492,4371589492,437158949,437158949,532815144,D828151446,437158949,S271589492,OK,False,-1
G297355942,3197355942,319735594,319735594,006162279,A161622796,319735594,G297355942,OK,False,-1
E126323192,0426323192,042632319,042632319,222865825,W128658256,042632319,E126323192,OK,False,-1
P824332417,6524332417,652433241,652433241,191073790,T110737904,652433241,P824332417,OK,False,-1
I989095419,8389095419,838909541,838909541,588139592,I881395929,838909541,I989095419,OK,False,-1
R161726702,1761726702,176172670,176172670,597432826,J874328263,176172670,R161726702,OK,False,-1
G821111741,5621111741,562111174,562111174,770384977,C903849777,562111174,G821111741,OK,False,-1
Q114561645,1614561645,161456164,161456164,847187250,J971872506,161456164,Q114561645,OK,False,-1
G266422481,3166422481,316642248,316642248,502572146,A825721461,316642248,G266422481,OK,False,-1
L240147655,3640147655,364014765,364014765,613419437,L834194373,364014765,L240147655,OK,False,-1
H246979202,3246979202,324697920,324697920,479478203,W294782030,324697920,H246979202,OK,False,-1
S813559227,6813559227,681355922,681355922,221678933,W116789335,681355922,S813559227,OK,False,-1
E216467438,2916467438,291646743,291646743,792665551,E926655515,291646743,E216467438,OK,False,-1
L976726359,8676726359,867672635,867672635,038244926,D182449263,867672635,L976726359,OK,False,-1
K997966022,8597966022,859796602,859796602,449132079,T291320794,859796602,K997966022,OK,False,-1
J187636958,0987636958,098763695,098763695,615267369,L852673699,098763695,J187636958,OK,False,-1
T253963964,4453963964,445396396,445396396,869982147,L999821473,445396396,T253963964,OK,False,-1
T224685817,4424685817,442468581,442468581,974780680,W947806803,442468581,T224685817,OK,False,-1
K827455763,6027455763,602745576,602745576,639785324,N897853244,602745576,K827455763,OK,False,-1
N980104112,8880104112,888010411,888010411,301833142,F218331423,888010411,N980104112,OK,False,-1
R295251154,4295251154,429525115,429525115,383838649,N238386493,429525115,R295251154,OK,False,-1
S956682398,9356682398,935668239,935668239,261489539,B214895397,935668239,S956682398,OK,False,-1
B840610719,5140610719,514061071,514061071,719076739,V890767395,514061071,B840610719,OK,False,-1
M174626066,1274626066,127462606,127462606,770681732,C906817320,127462606,M174626066,OK,False,-1
T967340562,9467340562,946734056,946734056,371128402,M211284024,946734056,T967340562,OK,False,-1
V218130509,4618130509,461813050,461813050,564095908,G840959083,461813050,V218130509,OK,False,-1
X168081602,2368081602,236808160,236808160,089937783,I199377833,236808160,X168081602,OK,False,-1
A838731622,5038731622,503873162,503873162,208558082,U185580827,503873162,A838731622,OK,False,-1
L181175457,1181175457,118117545,118117545,703042268,U830422687,118117545,L181175457,OK,False,-1
M952263098,8752263098,875226309,875226309,849528016,J995280162,875226309,M952263098,OK,False,-1
F292439004,3092439004,309243900,309243900,034119964,D141199646,309243900,F292439004,OK,False,-1
B905248204,7605248204,760524820,760524820,713657986,V836579864,760524820,B905248204,OK,False,-1
O995699228,8995699228,899569922,899569922,610003940,L800039407,899569922,O995699228,OK,False,-1
B855656870,5155656870,515565687,515565687,233110034,X131100347,515565687,B855656870,OK,False,-1
C847076396,5247076396,524707639,524707639,445383150,T253831501,524707639,C847076396,OK,False,-1
V213191744,4613191744,461319174,461319174,281548847,D215488478,461319174,V213191744,OK,False,-1
S984791786,9384791786,938479178,938479178,306014538,F260145386,938479178,S984791786,OK,False,-1
N297021231,3897021231,389702123,389702123,833864990,I938649909,389702123,N297021231,OK,False,-1
L984444777,8684444777,868444477,868444477,835741310,I957413107,868444477,L984444777,OK,False,-1
T959992141,9459992141,945999214,945999214,867347459,L973474590,945999214,T959992141,OK,False,-1
P925933965,9025933965,902593396,902593396,503547382,A835473829,902593396,P925933965,OK,False,-1
T881195656,6981195656,698119565,698119565,227205475,W172054759,698119565,T881195656,OK,False,-1
V837048411,7137048411,713704841,713704841,006113844,A161138440,713704841,V837048411,OK,False,-1
K893073837,6093073837,609307383,609307383,241479501,Z114795014,609307383,K893073837,OK,False,-1
U194777721,2094777721,209477772,209477772,399262780,O292627806,209477772,U194777721,OK,False,-1
H124952634,0724952634,072495263,072495263,527880092,C878800920,072495263,H124952634,OK,False,-1
Q226802868,4126802868,412680286,412680286,271545999,C215459994,412680286,Q226802868,OK,False,-1
Z150040207,2450040207,245004020,245004020,742659354,Z826593542,245004020,Z150040207,OK,False,-1
E162604429,0462604429,046260442,046260442,023901083,C139010835,046260442,E162604429,OK,False,-1
H105238815,0705238815,070523881,070523881,569124720,G891247201,070523881,H105238815,OK,False,-1
E888181854,5488181854,548818185,548818185,549363106,E893631067,548818185,E888181854,OK,False,-1
G844190053,5644190053,564419005,564419005,758027606,A980276069,564419005,G844190053,OK,False,-1
X846613177,7346613177,734661317,734661317,467868206,V278682060,734661317,X846613177,OK,False,-1
Z857244298,7457244298,745724429,745724429,563659419,G836594190,745724429,Z857244298,OK,False,-1
I222560420,3322560420,332256042,332256042,610856034,L808560347,332256042,I222560420,OK,False,-1
T807211244,6907211244,690721124,690721124,963337427,V933374270,690721124,T807211244,OK,False,-1
U841760750,7041760750,704176075,704176075,294810398,E248103981,704176075,U841760750,OK,False,-1
Z969711653,9969711653,996971165,996971165,612637215,L826372158,996971165,Z969711653,OK,False,-1
J229975167,3429975167,342997516,342997516,135263930,N152639300,342997516,J229975167,OK,False,-1
L132689544,1132689544,113268954,113268954,974193752,W941937523,113268954,L132689544,OK,False,-1
A131016431,0031016431,003101643,003101643,825157897,H951578971,003101643,A131016431,OK,False,-1
F824700918,5524700918,552470091,552470091,392486481,O224864815,552470091,F824700918,OK,False,-1
L898844836,6198844836,619884483,619884483,427922185,R279221852,619884483,L898844836,OK,False,-1
B965374190,7665374190,766537419,766537419,755380532,A953805321,766537419,B965374190,OK,False,-1
D238259868,2838259868,283825986,283825986,533590311,D835903110,283825986,D238259868,OK,False,-1
A219919131,2519919131,251991913,251991913,862641092,L926410922,251991913,A219919131,OK,False,-1
P282937296,4082937296,408293729,408293729,065582973,G155829730,408293729,P282937296,OK,False,-1
F841930901,5541930901,554193090,554193090,275645515,C256455152,554193090,F841930901,OK,False,-1
L936401800,8636401800,863640180,863640180,649940252,O899402523,863640180,L936401800,OK,False,-1
X137958721,2337958721,233795872,233795872,557830214,F878302146,233795872,X137958721,OK,False,-1
C151773662,0251773662,025177366,025177366,293761714,E237617143,025177366,C151773662,OK,False,-1
G903428825,8103428825,810342882,810342882,829580538,H995805382,810342882,G903428825,OK,False,-1
H846759408,5746759408,574675940,574675940,856888220,K968882204,574675940,H846759408,OK,False,-1
R980256356,9280256356,928025635,928025635,061394779,G113947797,928025635,R980256356,OK,False,-1
U234988764,4534988764,453498876,453498876,656857534,P868575349,453498876,U234988764,OK,False,-1
I993216917,8393216917,839321691,839321691,794293451,E942934511,839321691,I993216917,OK,False,-1
D198628001,0398628001,039862800,039862800,757952984,A979529844,039862800,D198628001,OK,False,-1
L964649721,8664649721,866464972,866464972,347145433,J271454335,866464972,L964649721,OK,False,-1
M206523925,3706523925,370652392,370652392,631956476,N819564764,370652392,M206523925,OK,False,-1
S815522853,6815522853,681552285,681552285,965776713,V957767133,681552285,S815522853,OK,False,-1
K266997986,3566997986,356699798,356699798,723761844,W837618442,356699798,K266997986,OK,False,-1
Q885218951,6685218951,668521895,668521895,093066004,J130660040,668521895,Q885218951,OK,False,-1
S824008875,6824008875,682400887,682400887,848476744,J984767443,682400887,S824008875,OK,False,-1
K876267577,6076267577,607626757,607626757,681554685,S815546853,607626757,K876267577,OK,False,-1
J989734917,8489734917,848973491,848973491,326999968,H269999686,848973491,J989734917,OK,False,-1
E989889619,7989889619,798988961,798988961,632760251,N827602513,798988961,E989889619,OK,False,-1
N883090757,6383090757,638309075,638309075,327885227,H278852276,638309075,N883090757,OK,False,-1
R262866618,4262866618,426286661,426286661,230115446,X101154462,426286661,R262866618,OK,False,-1
R950108267,9250108267,925010826,925010826,995751691,Z957516915,925010826,R950108267,OK,False,-1
F276127509,3076127509,307612750,307612750,974631519,W946315198,307612750,F276127509,OK,False,-1
Q960443718,9160443718,916044371,916044371,920004847,R900048476,916044371,Q960443718,OK,False,-1
O234766675,3934766675,393476667,393476667,944800777,T948007775,393476667,O234766675,OK,False,-1
O984663481,8984663481,898466348,898466348,396167597,O261675970,898466348,O984663481,OK,False,-1
S873719561,6873719561,687371956,687371956,919325468,Q993254687,687371956,S873719561,OK,False,-1
U186797880,2086797880,208679788,208679788,183993089,S139930899,208679788,U186797880,OK,False,-1
L914618445,8614618445,861461844,861461844,035447436,D154474363,861461844,L914618445,OK,False,-1
S272087424,4372087424,437208742,437208742,264774443,B247744430,437208742,S272087424,OK,False,-1
N235676534,3835676534,383567653,383567653,177634935,R176349351,383567653,N235676534,OK,False,-1
Q224777657,4124777657,412477765,412477765,807173100,F971731007,412477765,Q224777657,OK,False,-1
O820698951,6420698951,642069895,642069895,882849412,N928494124,642069895,O820698951,OK,False,-1
C821690949,5221690949,522169094,522169094,265099028,B250990286,522169094,C821690949,OK,False,-1
E972576321,7972576321,797257632,797257632,340028827,J200288274,797257632,E972576321,OK,False,-1
L937515081,8637515081,863751508,863751508,842606218,J926062185,863751508,L937515081,OK,False,-1
N165042688,1365042688,136504268,136504268,564576071,G845760719,136504268,N165042688,OK,False,-1
I204055784,3304055784,330405578,330405578,310648445,G206484456,330405578,I204055784,OK,False,-1
B920075529,7620075529,762007552,762007552,964023880,V940238805,762007552,B920075529,OK,False,-1
M898274040,6298274040,629827404,629827404,276569612,C265696125,629827404,M898274040,OK,False,-1
M122554599,1222554599,122255459,122255459,909624721,P996247218,122255459,M122554599,OK,False,-1
L882642728,6182642728,618264272,618264272,195023548,T150235489,618264272,L882642728,OK,False,-1
L238950919,3638950919,363895091,363895091,827385497,H973854970,363895091,L238950919,OK,False,-1
N885329402,6385329402,638532940,638532940,086496381,I164963812,638532940,N885329402,OK,False,-1
K280268044,3580268044,358026804,358026804,570952241,H809522410,358026804,K280268044,OK,False,-1
Q131876574,1631876574,163187657,163187657,529218336,C892183364,163187657,Q131876574,OK,False,-1
W937058251,9737058251,973705825,973705825,035623076,D156230761,973705825,W937058251,OK,False,-1
I107351601,0807351601,080735160,080735160,170692242,R106922420,080735160,I107351601,OK,False,-1
N928413129,8828413129,882841312,882841312,781871275,D918712751,882841312,N928413129,OK,False,-1
L172162040,1172162040,117216204,117216204,086897053,I168970537,117216204,L172162040,OK,False,-1
V220755230,4620755230,462075523,462075523,363556581,L235565810,462075523,V220755230,OK,False,-1
N210280354,3810280354,381028035,381028035,252806549,A228065495,381028035,N210280354,OK,False,-1
W844137014,7244137014,724413701,724413701,231840501,X118405018,724413701,W844137014,OK,False,-1
I919562969,8319562969,831956296,831956296,571356283,H813562833,831956296,I919562969,OK,False,-1
R810655409,6710655409,671065540,671065540,700844438,U808444382,671065540,R810655409,OK,False,-1
A901571569,7501571569,750157156,750157156,059909272,F199092721,750157156,A901571569,OK,False,-1
A238354678,2538354678,253835467,253835467,713802075,V838020757,253835467,A238354678,OK,False,-1
V932997206,9632997206,963299720,963299720,362523575,L225235752,963299720,V932997206,OK,False,-1
B239111730,2639111730,263911173,263911173,405446875,P254468759,263911173,B239111730,OK,False,-1
L865903053,6165903053,616590305,616590305,891296234,O912962346,616590305,L865903053,OK,False,-1
X246897144,4846897144,484689714,484689714,801976233,F919762337,484689714,X246897144,OK,False,-1
U206813065,4506813065,450681306,450681306,475984541,W259845414,450681306,U206813065,OK,False,-1
W135062117,2235062117,223506211,223506211,913458875,Q934588755,223506211,W135062117,OK,False,-1
P801882076,6501882076,650188207,650188207,444917935,T249179356,650188207,P801882076,OK,False,-1
A989477151,7589477151,758947715,758947715,053674193,F136741934,758947715,A989477151,OK,False,-1
B241361366,2641361366,264136136,264136136,304533328,F245333282,264136136,B241361366,OK,False,-1
K904888551,8504888551,850488855,850488855,233817066,X138170669,850488855,K904888551,OK,False,-1
O171342708,1471342708,147134270,147134270,601538223,K815382237,147134270,O171342708,OK,False,-1
P234763011,4034763011,403476301,403476301,180809958,S108099587,403476301,P234763011,OK,False,-1
U831290910,7031290910,703129091,703129091,938338734,S983387340,703129091,U831290910,OK,False,-1
M932162447,8732162447,873216244,873216244,569767893,G897678933,873216244,M932162447,OK,False,-1
A246853635,2546853635,254685363,254685363,649914777,O899147778,254685363,A246853635,OK,False,-1
Q987897292,9187897292,918789729,918789729,860618859,L906188590,918789729,Q987897292,OK,False,-1
B817707976,5117707976,511770797,511770797,535394767,D853947674,511770797,B817707976,OK,False,-1
V923204172,9623204172,962320417,962320417,430571907,S205719075,962320417,V923204172,OK,False,-1
L863080931,6163080931,616308093,616308093,562389517,G823895179,616308093,L863080931,OK,False,-1
V173720376,2173720376,217372037,217372037,442605889,T226058890,217372037,V173720376,OK,False,-1
K172696372,1072696372,107269637,107269637,638011178,N880111786,107269637,K172696372,OK,False,-1
Z956106139,9956106139,995610613,995610613,003345316,A133453165,995610613,Z956106139,OK,False,-1
T914256531,9414256531,941425653,941425653,075027829,H150278298,941425653,T914256531,OK,False,-1
T957024015,9457024015,945702401,945702401,474127256,W241272569,945702401,T957024015,OK,False,-1
R256906870,4256906870,425690687,425690687,955860991,U958609915,425690687,R256906870,OK,False,-1
S168194861,1868194861,186819486,186819486,331719104,I217191048,186819486,S168194861,OK,False,-1
B274265379,2674265379,267426537,267426537,304687611,F246876115,267426537,B274265379,OK,False,-1
U226293514,4526293514,452629351,452629351,498163432,Z281634320,452629351,U226293514,OK,False,-1
E120961634,0420961634,042096163,042096163,028626897,C186268978,042096163,E120961634,OK,False,-1
R283871173,4283871173,428387117,428387117,913307635,Q933076354,428387117,R283871173,OK,False,-1
F912288249,8012288249,801228824,801228824,799467556,E994675565,801228824,F912288249,OK,False,-1
F862232562,5562232562,556223256,556223256,383767458,N237674583,556223256,F862232562,OK,False,-1
G236691487,3136691487,313669148,313669148,864875626,L948756267,313669148,G236691487,OK,False,-1
R916167893,9216167893,921616789,921616789,501101276,A811012762,921616789,R916167893,OK,False,-1
W961177667,9761177667,976117766,976117766,982663908,X926639088,976117766,W961177667,OK,False,-1
N932385772,8832385772,883238577,883238577,891119758,O911197587,883238577,N932385772,OK,False,-1
A993586645,7593586645,759358664,759358664,523793567,C837935673,759358664,A993586645,OK,False,-1
T966545269,9466545269,946654526,946654526,269747575,B297475757,946654526,T966545269,OK,False,-1
J884289362,5984289362,598428936,598428936,415063376,Q250633760,598428936,J884289362,OK,False,-1
R881329454,6781329454,678132945,678132945,079933946,H199339463,678132945,R881329454,OK,False,-1
B110724528,0110724528,011072452,011072452,591218739,J812187391,011072452,B110724528,OK,False,-1
X991002288,9891002288,989100228,989100228,438249525,S282495250,989100228,X991002288,OK,False,-1
J960062021,8460062021,846006202,846006202,738083143,X880831431,846006202,J960062021,OK,False,-1
G272747640,3172747640,317274764,317274764,822583673,H925836733,317274764,G272747640,OK,False,-1
B170268649,0170268649,017026864,017026864,580940353,I809403531,017026864,B170268649,OK,False,-1
S808237036,6808237036,680823703,680823703,729336081,W893360818,680823703,S808237036,OK,False,-1
P259534972,4059534972,405953497,405953497,974243647,W942436472,405953497,P259534972,OK,False,-1
P940117449,9040117449,904011744,904011744,514647936,B846479365,904011744,P940117449,OK,False,-1
E977593948,7977593948,797759394,797759394,493201781,Z232017819,797759394,E977593948,OK,False,-1
V254277781,4654277781,465427778,465427778,747020030,Z870200301,465427778,V254277781,OK,False,-1
F884662948,5584662948,558466294,558466294,971687173,W916871736,558466294,F884662948,OK,False,-1
A126217373,0026217373,002621737,002621737,846778710,J967787101,002621737,A126217373,OK,False,-1
F997844929,8097844929,809784492,809784492,175980154,R159801549,809784492,F997844929,OK,False,-1
N214367503,3814367503,381436750,381436750,449603050,T296030508,381436750,N214367503,OK,False,-1
W254460288,4754460288,475446028,475446028,927448031,R974480319,475446028,W254460288,OK,False,-1
C240760973,2740760973,274076097,274076097,202836471,U128364710,274076097,C240760973,OK,False,-1
I970721451,8370721451,837072145,837072145,560022208,G800222089,837072145,I970721451,OK,False,-1
M278914685,3778914685,377891468,377891468,081368105,I113681058,377891468,M278914685,OK,False,-1
Q215039859,4115039859,411503985,411503985,142991777,O129917775,411503985,Q215039859,OK,False,-1
I995129382,8395129382,839512938,839512938,923118481,R931184818,839512938,I995129382,OK,False,-1
H229370376,3229370376,322937037,322937037,333520735,I235207352,322937037,H229370376,OK,False,-1
P957535644,9057535644,905753564,905753564,223430870,W134308703,905753564,P957535644,OK,False,-1
H975754222,8275754222,827575422,827575422,839654341,I996543411,827575422,H975754222,OK,False,-1
P171415858,1571415858,157141585,157141585,568598178,G885981783,157141585,P171415858,OK,False,-1
O823115191,6423115191,642311519,642311519,680952820,S809528205,642311519,O823115191,OK,False,-1
S162990387,1862990387,186299038,186299038,879371225,M993712252,186299038,S162990387,OK,False,-1
G942262763,8142262763,814226276,814226276,330320892,I203208923,814226276,G942262763,OK,False,-1
T127765972,1927765972,192776597,192776597,784517404,D945174043,192776597,T127765972,OK,False,-1
G118265147,0618265147,061826514,061826514,555573012,F855730124,061826514,G118265147,OK,False,-1
F902728843,8002728843,800272884,800272884,349083768,J290837685,800272884,F902728843,OK,False,-1
H873088723,5773088723,577308872,577308872,241434160,Z114341605,577308872,H873088723,OK,False,-1
W854710258,7254710258,725471025,725471025,207962900,U179629000,725471025,W854710258,OK,False,-1
Q953719636,9153719636,915371963,915371963,302899434,F228994343,915371963,Q953719636,OK,False,-1
G906673706,8106673706,810667370,810667370,818502072,G985020723,810667370,G906673706,OK,False,-1
E827522602,5427522602,542752260,542752260,514026293,B840262937,542752260,E827522602,OK,False,-1
N969498244,8869498244,886949824,886949824,192643971,T126439713,886949824,N969498244,OK,False,-1
F924104516,8024104516,802410451,802410451,152806828,P128068281,802410451,F924104516,OK,False,-1
Z892751067,7492751067,749275106,749275106,952397960,U923979600,749275106,Z892751067,OK,False,-1
S296794524,4396794524,439679452,439679452,956125413,U961254139,439679452,S296794524,OK,False,-1
V879709713,7179709713,717970971,717970971,475174633,W251746334,717970971,V879709713,OK,False,-1
B959236581,7659236581,765923658,765923658,217611248,V176112483,765923658,B959236581,OK,False,-1
G225728160,3125728160,312572816,312572816,029074447,C190744472,312572816,G225728160,OK,False,-1
W115892333,2215892333,221589233,221589233,976233166,W962331665,221589233,W115892333,OK,False,-1
B897314920,5197314920,519731492,519731492,279381667,C293816673,519731492,B897314920,OK,False,-1
M800044249,6200044249,620004424,620004424,957322449,U973224490,620004424,M800044249,OK,False,-1
Q233534259,4133534259,413353425,413353425,811020943,G910209438,413353425,Q233534259,OK,False,-1
E952461301,7952461301,795246130,795246130,711530148,V815301482,795246130,E952461301,OK,False,-1
B943741964,7643741964,764374196,764374196,770981897,C909818972,764374196,B943741964,OK,False,-1
Q876433842,6676433842,667643384,667643384,337620049,I276200493,667643384,Q876433842,OK,False,-1
D129309433,0329309433,032930943,032930943,285766384,D257663846,032930943,D129309433,OK,False,-1
X902420952,9802420952,980242095,980242095,993292009,Z932920093,980242095,X902420952,OK,False,-1
F252955458,3052955458,305295545,305295545,271637199,C216371999,305295545,F252955458,OK,False,-1
H927360143,8227360143,822736014,822736014,580500162,I805001620,822736014,H927360143,OK,False,-1
F178288254,0578288254,057828825,057828825,661443522,Q814435224,057828825,F178288254,OK,False,-1
K232756444,3532756444,353275644,353275644,580470689,I804706895,353275644,K232756444,OK,False,-1
T297285721,4497285721,449728572,449728572,921103266,R911032662,449728572,T297285721,OK,False,-1
L135916959,1135916959,113591695,113591695,888991535,N989915353,113591695,L135916959,OK,False,-1
G985653197,8185653197,818565319,818565319,508369525,A883695251,818565319,G985653197,OK,False,-1
R959181913,9259181913,925918191,925918191,152158004,P121580042,925918191,R959181913,OK,False,-1
G857632088,5657632088,565763208,565763208,498487890,Z284878904,565763208,G857632088,OK,False,-1
I197200197,0897200197,089720019,089720019,313223363,G232233630,089720019,I197200197,OK,False,-1
B943446848,7643446848,764344684,764344684,323912923,H239129238,764344684,B943446848,OK,False,-1
D977997061,7877997061,787799706,787799706,124300610,M143006105,787799706,D977997061,OK,False,-1
I259350912,3359350912,335935091,335935091,981972819,X919728196,335935091,I259350912,OK,False,-1
F215795578,3015795578,301579557,301579557,539055933,D890559334,301579557,F215795578,OK,False,-1
R916046657,9216046657,921604665,921604665,113642513,L136425135,921604665,R916046657,OK,False,-1
D140090591,0340090591,034009059,034009059,369986016,L299860163,034009059,D140090591,OK,False,-1
N179958939,1379958939,137995893,137995893,724360947,W843609477,137995893,N179958939,OK,False,-1
J270512454,3470512454,347051245,347051245,389532386,N295323867,347051245,J270512454,OK,False,-1
F933713489,8033713489,803371348,803371348,536327653,D863276539,803371348,F933713489,OK,False,-1
N125622148,1325622148,132562214,132562214,950301124,U903011241,132562214,N125622148,OK,False,-1
X115928096,2315928096,231592809,231592809,173124579,R131245794,231592809,X115928096,OK,False,-1
B899505652,5199505652,519950565,519950565,733905233,X839052333,519950565,B899505652,OK,False,-1
P810855694,6510855694,651085569,651085569,154768004,P147680047,651085569,P810855694,OK,False,-1
D108204880,0308204880,030820488,030820488,350416533,K204165335,030820488,D108204880,OK,False,-1
P188400545,1588400545,158840054,158840054,931068963,S910689631,158840054,P188400545,OK,False,-1
L214797894,3614797894,361479789,361479789,511633839,B816338397,361479789,L214797894,OK,False,-1
P187390460,1587390460,158739046,158739046,630908195,N809081954,158739046,P187390460,OK,False,-1
G854281052,5654281052,565428105,565428105,549344124,E893441241,565428105,G854281052,OK,False,-1
O183797348,1483797348,148379734,148379734,931041676,S910416763,148379734,O183797348,OK,False,-1
E200507592,2900507592,290050759,290050759,291652781,E216527813,290050759,E200507592,OK,False,-1
G909747669,8109747669,810974766,810974766,401738424,P217384249,810974766,G909747669,OK,False,-1
V186459368,2186459368,218645936,218645936,417972680,Q279726806,218645936,V186459368,OK,False,-1
H959858476,8259858476,825985847,825985847,434947227,S249472271,825985847,H959858476,OK,False,-1
T980240976,9480240976,948024097,948024097,012105491,B121054911,948024097,T980240976,OK,False,-1
W172223209,2272223209,227222320,227222320,523199780,C831997802,227222320,W172223209,OK,False,-1
A829209037,5029209037,502920903,502920903,478962905,W289629053,502920903,A829209037,OK,False,-1
M930420213,8730420213,873042021,873042021,520398751,C803987510,873042021,M930420213,OK,False,-1
F270622005,3070622005,307062200,307062200,306165274,F261652746,307062200,F270622005,OK,False,-1
H125308747,0725308747,072530874,072530874,689315037,S893150371,072530874,H125308747,OK,False,-1
X196042277,2396042277,239604227,239604227,749601780,Z896017806,239604227,X196042277,OK,False,-1
C973053576,7773053576,777305357,777305357,507683272,A876832726,777305357,C973053576,OK,False,-1
W879738878,7279738878,727973887,727973887,705725064,U857250649,727973887,W879738878,OK,False,-1
K115765554,1015765554,101576555,101576555,123158046,M131580463,101576555,K115765554,OK,False,-1
U842095118,7042095118,704209511,704209511,250424531,A204245311,704209511,U842095118,OK,False,-1
G951780023,8151780023,815178002,815178002,528288602,C882886027,815178002,G951780023,OK,False,-1
J985240683,8485240683,848524068,848524068,659780439,P897804395,848524068,J985240683,OK,False,-1
B893512644,5193512644,519351264,519351264,860166183,L901661834,519351264,B893512644,OK,False,-1
J906709605,8406709605,840670960,840670960,569729523,G897295238,840670960,J906709605,OK,False,-1
S125745328,1825745328,182574532,182574532,879800943,M998009438,182574532,S125745328,OK,False,-1
G819647165,5619647165,561964716,561964716,530948685,D809486853,561964716,G819647165,OK,False,-1
T923327356,9423327356,942332735,942332735,201899047,U118990477,942332735,T923327356,OK,False,-1
A842364639,5042364639,504236463,504236463,081544275,I115442755,504236463,A842364639,OK,False,-1
P131275076,1531275076,153127507,153127507,009543839,A195438397,153127507,P131275076,OK,False,-1
Z981277169,9981277169,998127716,998127716,118678827,L186788276,998127716,Z981277169,OK,False,-1
C974456900,7774456900,777445690,777445690,207299961,U172999616,777445690,C974456900,OK,False,-1
N233145947,3833145947,383314594,383314594,174168629,R141686298,383314594,N233145947,OK,False,-1
P248669008,4048669008,404866900,404866900,346540291,J265402914,404866900,P248669008,OK,False,-1
N838162431,6338162431,633816243,633816243,006675497,A166754971,633816243,N838162431,OK,False,-1
U184899023,2084899023,208489902,208489902,669397174,Q893971743,208489902,U184899023,OK,False,-1
E880835686,5480835686,548083568,548083568,282081707,D220817070,548083568,E880835686,OK,False,-1
H823863052,5723863052,572386305,572386305,565229375,G852293750,572386305,H823863052,OK,False,-1
Z841957819,7441957819,744195781,744195781,767529391,B975293915,744195781,Z841957819,OK,False,-1
J888298876,5988298876,598829887,598829887,366970896,L269708963,598829887,J888298876,OK,False,-1
G832694733,5632694733,563269473,563269473,971842435,W918424351,563269473,G832694733,OK,False,-1
T968147912,9468147912,946814791,946814791,774023386,C940233868,946814791,T968147912,OK,False,-1
